system:index,AirTemp,Albedo,BuildingDensity,Humidity,LST,Latitude,Longitude,NDBI,NDVI,NDWI,WindSpeed,.geo
2185,34.35183426539106,0.15529166666666666,0.3333333333333333,29.551186784535414,43.43552060000002,28.53902741883514,77.31575071595692,-0.19735327,0.67462444,-0.600564,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31575071595692,28.53902741883514]}"
2186,34.8175379329258,0.17801666666666668,0.037037037037037035,27.784183144853873,51.63876860000005,28.539925734119258,76.79562616645171,0.14469661,0.11008982,-0.21657509,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79562616645171,28.539925734119258]}"
2187,34.88817866643274,0.17118181818181818,0.0,27.675319319385316,51.852394849999996,28.539925734119258,76.86569475861305,0.17951219,0.10560911,-0.221496,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86569475861305,28.539925734119258]}"
2188,34.88817866643274,0.182280701754386,0.0,27.675319319385316,46.80227030000003,28.539925734119258,76.87647454202248,0.18849955,0.09664886,-0.20266311,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.539925734119258]}"
2189,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,45.39404606000005,28.539925734119258,77.00044205123096,0.03437838,0.3131432,-0.32995832,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00044205123096,28.539925734119258]}"
2190,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,45.896495000000016,28.539925734119258,77.00134036651508,-0.059298698,0.38568684,-0.42504323,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00134036651508,28.539925734119258]}"
2191,34.7387632475959,0.16964912280701755,0.12345679012345678,28.021405919646362,47.321809340000016,28.539925734119258,77.00942520407216,-0.10737527,0.44310954,-0.4872542,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00942520407216,28.539925734119258]}"
2192,34.7387632475959,0.16964912280701755,0.19753086419753085,28.021405919646362,49.48541599999999,28.539925734119258,77.01032351935628,0.053625513,0.23276863,-0.3164808,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01032351935628,28.539925734119258]}"
2193,34.39160748587716,0.13747272727272727,0.07407407407407407,28.679895798685223,42.95357978000004,28.539925734119258,77.17651184691839,0.009484215,0.4423004,-0.43146828,1.2440626987440144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17651184691839,28.539925734119258]}"
2194,34.35183426539106,0.1578125,0.345679012345679,29.551186784535414,42.95699780000001,28.539925734119258,77.3148524006728,-0.16422635,0.64357543,-0.57705706,1.1813635439237051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.3148524006728,28.539925734119258]}"
2195,34.8175379329258,0.17801666666666668,0.012345679012345678,27.784183144853873,51.404634230000056,28.54082404940338,76.79562616645171,0.13397877,0.098435335,-0.20199393,1.323587466710647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79562616645171,28.54082404940338]}"
2196,34.88817866643274,0.17076363636363637,0.0,27.675319319385316,52.254012200000034,28.54082404940338,76.86479644332891,0.19222534,0.091718614,-0.21326075,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.86479644332891,28.54082404940338]}"
2197,34.88817866643274,0.182280701754386,0.0,27.675319319385316,50.33650297999998,28.54082404940338,76.87647454202248,0.19467321,0.10004787,-0.20094068,1.3348666379187226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87647454202248,28.54082404940338]}"
2198,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,45.52734884000006,28.54082404940338,77.00223868179921,0.033637002,0.2839851,-0.34536585,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00223868179921,28.54082404940338]}"
2199,34.7387632475959,0.1782982456140351,0.0,28.021405919646362,44.93603138000003,28.54082404940338,77.00313699708333,-0.16454081,0.5737988,-0.55602896,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00313699708333,28.54082404940338]}"
2200,34.7387632475959,0.16964912280701755,0.04938271604938271,28.021405919646362,42.574179560000005,28.54082404940338,77.00852688878804,-0.096469626,0.5052127,-0.5014053,1.3054119642079682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00852688878804,28.54082404940338]}"
