NDVI,NDBI,NDWI,AirTemp,Humidity,WindSpeed,Albedo,BuildingDensity
-1.1242133,-3.5764089,0.91082466,1.6374251,0.086753406,-0.079341285,1.48412,0.015426737
-0.49593678,0.8822109,0.6093297,1.6002359,0.39706865,-0.039160784,0.3945327,0.09819682
1.1509224,2.7527478,-1.000638,1.942088,0.65098184,0.43047094,0.39072534,0.375895
-0.07582307,1.768473,0.5203419,0.7970582,-0.16477546,0.05512258,-0.6143663,0.08730169
-1.5437833,1.3376654,0.7228651,-0.9233092,-0.49642056,-0.23643765,-1.4775476,-0.09205472
-0.8625063,-1.6461688,0.63484794,0.08049436,0.15971458,-0.010377957,0.4324053,-0.11658676
-0.44955635,-0.6159254,0.95421934,0.018324455,0.33903894,-0.050992366,0.43712842,0.09628266
-1.3015913,-3.7053876,0.7711894,1.4653722,-0.10725826,-0.04674521,0.9020346,0.0062243696
-1.2390726,-3.766619,0.881843,1.5099053,-0.044170547,-0.04358322,1.0828531,0.019973552
0.8570289,2.6520429,-0.8247679,1.9423627,0.65192467,0.43021154,0.3735551,0.44760507
0.5039185,2.0134554,0.7373793,0.7150735,-0.18920411,0.08733264,-1.0401505,0.022723502
-0.97698784,1.5866306,0.71210855,-0.8826706,-0.39052668,-0.2110574,-1.2559888,-0.10551346
0.84367496,2.3242545,-1.2955867,-0.50023144,0.22397809,-0.10245869,0.38173586,-0.06061637
-0.29621089,0.33218485,0.71888584,-0.07052962,0.36243644,-0.10315174,0.33091247,0.11944305
-1.727714,-4.157986,0.7935479,1.2926625,-0.11169218,-0.057966,0.2822316,-0.104504645
-1.6514701,-3.6275413,0.8031378,1.1449456,-0.21504907,-0.064348675,0.17274818,-0.109784774
-1.5556833,-3.5624943,0.7804036,1.1626074,-0.22449389,-0.07290446,0.18886423,-0.11452657
0.101751514,2.0775256,0.12865423,1.9312438,0.80143017,0.5089494,0.10023113,0.27714863
-0.0022311169,1.9228455,0.55719,0.71626693,-0.16367397,0.07100382,-0.64758927,0.038787697
-1.5558187,1.6365418,0.69098556,-0.8554045,-0.337021,-0.20084581,-1.2954502,-0.08957507
-0.97888964,1.6090369,0.6076045,-0.87829345,-0.41017038,-0.20966846,-1.2986673,-0.097497456
-0.57583,-1.5605067,1.0401423,0.0044042203,0.26385447,-0.0014055705,0.33986524,-0.027913302
0.20851314,2.250233,-0.087954484,-0.37626305,0.23036493,-0.20142394,0.54947644,0.014486613
-1.6791813,-5.1361322,0.7506145,0.5723186,0.9274589,-0.026566021,0.33529267,-0.09643541
-1.7245417,-4.6246166,0.77789617,1.071229,0.2886052,-0.060418397,0.36296484,-0.09941992
-0.0860501,2.2117467,0.39268833,1.8955475,0.66622925,0.56519645,0.09019741,0.29278046
0.15960795,1.7166451,0.44203088,0.77379304,-0.17928891,0.071049236,-0.70236987,0.009960707
-1.612095,1.4114116,0.6965027,-0.9126536,-0.363635,-0.19291496,-1.4015105,-0.10989905
-0.48292384,-0.05433544,0.78088313,-0.06250625,0.32960168,-0.07107291,0.19333982,-0.012042601
-0.60861653,-0.7195733,0.904207,-0.08554483,0.25058162,-0.09413999,0.79969025,0.038846485
-1.1338664,0.71533114,-2.1768224,0.7495898,-0.4347945,-0.13822265,-0.2515434,-0.38490358
-0.77533513,0.80250686,-2.1471963,0.6737058,-0.42199773,-0.14302403,-0.2641354,-0.45754626
-2.0760267,-3.5687306,0.64110976,1.0312827,-0.3114669,-0.2578254,-0.105426,-0.19338015
-0.01126915,2.1938906,0.36106512,2.020598,0.7321497,0.5202589,0.11371854,0.30863264
0.05777465,1.7089602,0.45847496,0.821963,-0.17543027,0.061196096,-0.748949,0.039809547
-1.6156418,1.5472107,0.70997494,-0.86378175,-0.35021964,-0.20529044,-1.3529251,-0.07902771
0.9776071,2.6800287,-0.6063277,-0.4010076,0.25948048,-0.16270514,0.37614375,0.03131523
-0.622124,-0.65812093,0.8943198,-0.07254565,0.25484174,-0.086282015,0.80752504,0.053033784
-0.90325826,0.7855589,-2.1765337,0.86411524,-0.3866735,-0.13062266,-0.17898196,-0.14948058
-1.4365543,0.48724934,-3.1176176,1.1087137,-0.35033238,-0.13822265,-0.45981157,-0.37285897
-0.11257484,2.1428235,0.117934965,2.030812,0.77546704,0.5021177,0.14310725,0.327363
0.029692048,1.7644665,0.5483577,0.8138256,-0.17798275,0.10142876,-0.74834275,0.07023637
-1.5725139,1.5067327,0.6260735,-0.7932962,-0.3465497,-0.20067687,-1.2780977,-0.094992206
-1.6849041,1.4777228,0.6645957,-0.94301295,-0.47438544,-0.21625449,-1.4068288,-0.08160084
-0.1852074,1.2062453,0.22773704,-0.17519464,0.3238793,-0.114469156,0.40775248,0.15144706
-0.5888558,0.8407696,0.8194806,-0.23650366,0.31650463,-0.0841028,0.8526564,0.1314274
0.28011873,1.5870512,-2.2695448,1.4816759,-0.20043054,-0.045879405,1.8808165,-0.09857378
0.28838983,1.3847526,-3.0347292,1.7730397,-0.18100777,-0.037998516,1.895039,-0.07047697
0.3071408,1.3792212,-3.0519755,1.7566185,-0.18507324,-0.02716679,1.8884801,-0.099992886
0.82027894,2.8109887,-0.30238062,2.172429,0.72239643,0.51966894,0.25086,0.22570604
0.052727405,1.7136962,0.3263283,0.83324146,-0.17520225,0.0597502,-0.75614643,0.038936228
-1.77143,1.4063069,0.6176714,-0.9644757,-0.4768847,-0.2220339,-1.4576651,-0.10266164
-0.6207974,0.31391683,0.7866513,-0.07350551,0.3068753,-0.046339985,0.382881,0.05979208
0.71091247,2.5148647,-0.542924,-0.4586558,0.29750848,-0.1840527,0.6781863,0.090120465
0.2499732,2.4454775,-0.4274544,1.773053,0.25871876,-0.025519233,0.82376033,-0.18645462
1.0609564,2.1863134,-1.4635749,1.4213768,0.0021201519,0.006414892,0.4882872,-0.072518304
0.69867986,2.4959662,0.38429654,2.099124,0.6683718,0.47508013,0.25885227,0.24202625
0.021967307,1.8687567,0.30399397,0.7489291,-0.19011778,0.06500314,-0.67778414,0.038706526
-1.7346146,1.5124383,0.6753819,-0.99091077,-0.49682853,-0.22668022,-1.516699,-0.08432155
0.558113,2.2365603,-0.8199254,-0.27283445,0.3547122,-0.118462555,-0.3038341,-0.30146793
0.486981,2.5056798,-0.41286564,-0.14634468,0.33203122,-0.102361135,0.9571137,0.07051988
-1.0521424,1.1996491,0.8931068,1.7341759,0.3502219,0.023276562,0.9346229,-0.0006740047
-0.09493542,1.9397799,0.49411657,1.7641171,0.2142831,0.01406644,0.87099165,-0.089879975
1.0123175,2.4071999,-0.10966951,2.1870873,0.7136636,0.485579,0.19633749,0.20494707
0.023388918,1.8682743,0.30308554,0.760115,-0.19122742,0.064937234,-0.6816868,0.03256867
-1.729835,1.374346,0.5797731,-0.90353495,-0.38165423,-0.19210123,-1.5143393,-0.11426278
0.35452268,2.01576,-3.1573555,-0.69505316,0.117607705,-0.1388005,-0.53734577,-0.6069993
-0.7175124,-1.52533,0.96791303,0.26650915,0.19846857,-0.018855404,1.1321421,0.053443294
-0.076346576,2.0559983,0.13239057,1.7815075,0.20345636,0.054622095,1.2593526,-0.15790786
0.6580254,2.4052901,0.30653942,1.7623949,0.14121225,0.02767804,0.84976286,-0.031121219
-0.124403715,2.2123964,0.3816184,1.7779577,0.21792012,-0.0071439324,0.9332272,-0.059777316
1.0639466,2.337481,0.39547637,2.0663726,0.7137417,0.3693265,0.19465747,0.1616144
0.37158173,1.8553957,0.43453005,0.7973261,-0.26082706,0.07099952,-0.8072327,0.035010304
-1.7375627,1.316588,0.66250676,-0.968618,-0.5081534,-0.23123667,-1.5653492,-0.102483116
-1.8219126,1.2237595,0.5050057,-0.97088426,-0.5008514,-0.2258598,-1.5698912,-0.10031695
-0.583938,1.0611172,-1.311165,-0.228888,0.3199187,-0.17761429,-0.46188784,-0.44927529
-0.08676978,1.2718245,-0.36827576,0.058792476,0.28606728,-0.13744172,0.77536154,0.12668812
0.32942456,1.955606,-0.39541528,1.8940054,0.13547534,0.06078174,1.147203,-0.032520987
0.55331445,1.07087,-1.2838039,1.6944324,0.24850883,0.10923559,0.6686939,-0.021779584
0.84016347,2.7311997,0.2053367,2.1146793,0.71886384,0.49851322,0.23756552,0.24434799
0.14497805,1.8034194,0.32031974,0.76419264,-0.21408707,0.10283857,-0.7849625,0.027501125
-1.6604561,1.2602665,0.5804293,-0.9338237,-0.4963124,-0.22968164,-1.5477359,-0.09774555
-1.2500056,-1.5411779,0.57308996,0.23778526,0.16152243,-0.013697133,0.14614178,-0.2186377
0.04255611,1.0315031,-0.4419952,0.17479558,0.32501435,-0.114284165,0.97113407,0.14978297
0.51661694,2.6325967,-0.11185377,1.8074237,0.21895155,0.012391312,1.0283141,-0.0683917
0.5928499,2.7118998,-0.17017666,1.8019758,0.21084298,0.02071429,0.8973829,-0.059752475
0.73393375,2.5299752,0.039832074,1.832924,0.23036455,0.016297638,0.91366696,-0.0031688286
0.10408633,1.811088,0.3251244,2.157197,0.84622616,0.44861066,0.3121879,0.2863084
0.19227959,1.7661506,0.31221247,0.7486438,-0.1888051,0.07146804,-0.8375267,-0.003411843
-0.69258446,1.6868718,0.8619294,0.7978336,-0.2068945,0.064082995,-0.83477867,-0.10005686
0.47374052,0.7497413,-0.44392607,0.7684217,-0.16962892,0.08403698,-0.57291365,-0.29307035
0.482949,-0.25237072,-1.0028746,0.80479646,-0.10456956,0.123556525,-0.51712257,-0.34515932
0.5705741,-0.70785904,-1.1489247,0.827476,-0.08869458,0.14443326,-0.50644034,-0.20598848
-1.8439149,1.2511349,0.5371352,-0.97822505,-0.5010755,-0.22767963,-1.5932555,-0.11765243
-0.80401355,-1.1421905,0.8170771,-0.012134648,0.23424913,-0.04249064,0.35542622,0.003834186
1.7768956,1.786861,-1.3256292,-0.06579574,0.44091457,-0.02716455,1.0437587,0.5426558
0.3983273,2.430312,0.3181649,1.7765472,0.106920354,0.031558737,1.2502277,0.01939845
0.61744815,2.6079612,-0.111987144,1.8160236,0.1346679,0.019168735,0.9976112,0.032674592
0.34832025,1.7898109,0.51469284,2.2791882,1.0899105,0.3072359,1.1739582,0.19829181
-0.11187602,1.531214,0.13168426,0.78211343,-0.17550316,0.07219987,-0.80384743,0.019106735
0.1721534,1.8018296,0.3775983,0.7016394,-0.202535,0.06645923,-0.8044031,-0.018730426
-0.02173975,1.6890876,0.34512433,0.71234846,-0.23601131,0.046560273,-0.7689711,0.026950551
-0.1112139,1.6727422,0.4966358,0.7416811,-0.17359848,0.04887119,-0.8405398,0.005205459
-0.15193385,1.82044,0.4447767,0.84576386,-0.23698543,0.05981197,-0.83653635,-0.058549248
-0.6092176,1.1832219,0.7578243,0.8258897,-0.23779383,0.073625445,-0.7201483,0.012528141
-0.07919207,-0.8650262,-0.16599546,0.9640435,-0.05585621,0.0997298,-0.5442852,0.02495857
-0.6954938,-0.35378626,0.7374003,0.97593945,0.0177067,0.08515508,-0.7725812,0.058240913
-0.622391,1.6606557,0.6830592,0.7865593,-0.22009577,0.06830652,-0.83559984,0.035556205
0.122828126,0.2092065,-0.81935406,0.7338411,-0.17121975,0.11895961,-0.60015523,-0.22619167
-0.19321424,-0.46522993,0.40233776,0.6550581,-0.09996594,0.092125274,-0.46120226,-0.31269205
-2.2686136,1.1402004,0.5978665,-0.9939168,-0.50730103,-0.22570424,-1.5852269,-0.12827185
-0.83308196,-0.6537415,0.8330881,-0.14919649,0.1281183,-0.05809542,-0.5238098,-0.11037236
-0.6857914,-2.8900607,0.67278874,0.024618914,0.056299545,0.24967366,-0.2962047,-0.1425213
-0.64556026,-3.5064962,0.6875875,-0.012660885,0.057716515,0.18492016,-0.25237104,-0.16113786
1.2895782,0.89530987,-1.637466,-0.09449797,0.2624901,0.02578199,1.5793564,0.28565124
0.6591701,2.3934987,0.3589044,1.7410014,0.100590065,0.01865528,1.1034344,0.067754105
0.42371073,2.3186054,0.45758313,1.7560891,0.119304165,0.04687634,1.2757474,0.051663056
0.8886591,2.461502,0.42017066,2.2347445,0.9337604,0.33524027,1.1186284,0.1355045
0.047247846,1.6141746,0.29469678,0.7248468,-0.20942375,0.07153269,-0.8190059,0.026265947
0.19948336,-0.9572426,-0.58420897,0.8260122,-0.14054528,0.0692134,-0.29188883,-0.10047241
0.63942814,-0.005930833,-1.4704726,0.8434506,-0.18039706,0.091543384,-0.4382726,-0.2606925
-1.777664,1.3202908,0.5694144,-0.9678927,-0.49325207,-0.22734405,-1.585043,-0.103681065
-1.9282163,1.2250814,0.57849926,-0.9719614,-0.5011151,-0.23283453,-1.6334143,-0.11817512
-0.9914558,-4.1293864,0.698583,-0.08238093,0.07676852,0.0776721,-0.19313905,-0.17903116
-0.9644629,-1.842714,0.77020895,-0.065252334,0.058765326,0.0028770852,-0.47600228,-0.13881421
-1.0604542,-2.4074087,0.6922474,-0.0115344,0.09155685,0.10548759,-0.4254161,-0.15665738
-1.0706885,-3.128057,0.7269831,-0.06989825,0.10720741,0.12598799,-0.2931765,-0.12539059
-0.884182,-1.3350489,0.8541019,-0.19113117,0.060910974,0.028303277,-0.48426476,-0.15649872
1.5725431,1.6757758,-1.6766194,-0.29492477,0.25866005,-0.017103337,1.6872683,0.44781208
-0.22827946,0.09282517,0.122064814,-0.047370635,0.3671828,-0.10056721,0.26643264,0.07053891
-0.11742509,-0.79766244,-0.084805556,0.0031764433,0.32585302,-0.12168978,0.30288374,0.038561
0.3196641,2.4130232,0.53718394,1.7505933,0.11671268,0.022892775,1.2253954,0.062250923
0.72961295,2.383915,0.41750625,1.769636,0.117018186,0.027472952,0.9878645,0.07358592
0.6482961,2.503569,0.34269124,1.7535766,0.124892384,0.031238643,0.96860003,0.06501801
0.3498809,2.3692992,0.5532714,1.7441949,0.10294511,0.021416409,1.2422326,0.06469786
0.34070233,2.4531415,0.36947924,2.2315578,0.94126254,0.30783352,1.2066112,0.0891564
-0.0907309,1.5316387,0.3258864,0.7385581,-0.18624337,0.06269572,-0.8583862,0.049573556
0.5300911,0.21984269,-1.3934427,0.6666606,-0.19260794,0.112662554,-0.4063454,-0.33172718
0.54820013,0.27234596,-1.3499404,0.6377306,-0.14962277,0.12242531,-0.40065745,-0.31929168
-2.2410898,1.0687261,0.5473684,-0.98836625,-0.5061333,-0.24081428,-1.52382,-0.13191053
-1.0960855,-1.5230424,0.87980413,-0.15301774,0.014385268,0.018442873,-0.45475763,-0.17521252
-1.1801299,-1.5496054,0.9813148,-0.15923208,0.029697504,0.016603967,-0.45695907,-0.10653557
-0.9231237,-1.3932781,0.73970145,-0.17008325,0.064848535,0.020307459,-0.48247036,-0.16873962
-1.0738454,-2.4746432,0.72063017,0.014900463,0.05814715,0.13242799,-0.37951788,-0.20415324
-0.1263711,0.61077994,0.25741026,-0.12710804,0.12977211,-0.06568143,-0.4781313,-0.013779785
1.3871728,1.6271851,-1.6936775,-0.15191334,0.25436085,0.05187022,1.50143,-0.025996007
-1.0507276,-2.9034278,0.41990414,0.16287571,0.21193786,0.045134064,0.22678888,-0.22702952
-1.0111243,-1.6587858,0.69334847,0.08781426,0.20766322,-0.011916288,0.21593258,-0.08603665
-1.0234516,-1.6117377,1.0131401,0.015565539,0.22955795,-0.025977852,0.21713063,-0.11152777
0.51133347,1.3565048,-0.5264347,-0.18877742,0.42478475,-0.16149916,0.31430343,-0.050909575
-0.0018717541,2.2474303,0.4673364,1.7652678,0.121751346,0.011300273,1.1824048,0.061628208
0.62323993,2.399535,0.54022735,1.7225927,0.096727505,0.026380781,1.0100944,0.09517661
0.38874653,2.2670083,0.65937895,1.7285782,0.11585123,0.05855724,1.3364922,0.03602308
0.24641547,2.2330754,0.51619047,1.7347349,0.11366306,0.046671227,1.31222,0.021693967
0.7691681,2.5756469,0.059355102,2.1763244,0.9529869,0.3888874,0.9999872,-0.005985882
-1.4083183,1.3733397,0.50673056,0.9026476,-0.1986945,0.08614894,-0.87081504,0.001449183
0.68213165,0.4701955,-1.3955395,0.62245655,-0.2053147,0.059472427,-0.3968836,-0.36789525
0.6557094,-0.12777227,-1.3693073,0.76516664,-0.18945022,0.08734743,-0.3795942,-0.443284
-1.5222144,1.3668947,0.68080294,-0.9035403,-0.50660396,-0.23211259,-1.5625552,-0.12481794
-1.2211637,-3.0061388,0.64834285,-0.028060388,0.07430304,0.13932654,-0.34082583,-0.15494187
-0.9869692,-1.7011064,0.8111525,-0.11104712,0.028414136,0.015397963,-0.47366658,-0.13365033
-0.86690676,-2.4697673,0.80117077,-0.02328262,0.05423121,0.15401809,-0.40025604,-0.13324028
-1.0477195,-2.283901,0.6923792,-0.026049424,0.061372355,0.117469095,-0.43420157,-0.15693171
-0.6972764,-2.1263576,-0.11779829,-0.012044651,0.14191596,-0.07388226,0.8370134,-0.10393384
-0.84288776,-0.5163607,0.88154817,-0.084453784,0.22261296,-0.10074717,0.13341187,0.016626576
-1.1446016,-1.3924143,0.8064862,0.08375831,0.13024843,-0.060102757,0.2934819,-0.11556568
-0.84653777,-2.6949296,0.5913831,0.13551542,0.21351002,0.03603244,0.2386553,-0.10443661
-1.0632228,-2.9649258,0.4276436,0.16700782,0.20979723,0.042192105,0.22994599,-0.18642718
0.35001317,2.426561,0.5201565,1.7565576,0.10542929,0.033051565,1.2617552,0.021897126
0.3890952,2.3979766,0.47147268,1.7495533,0.11848261,0.02483779,1.3012786,0.017347146
0.5902782,2.4824169,0.4075547,1.7561318,0.1059645,0.037615307,1.1609114,0.02672976
1.3015177,2.6981585,-0.40939125,1.7701349,0.14219552,0.017911693,1.0546137,0.114492
0.01808893,2.4061866,0.5702551,2.3110678,1.0853895,0.29324841,1.3511451,-0.022894936
-0.8746286,1.5502784,0.48416528,0.8554211,-0.19382076,0.07447507,-0.7724949,-0.009783841
0.6479654,-0.27877903,-1.0371326,0.6872984,-0.11726465,0.12007542,-0.62100273,-0.26199633
0.18787667,-0.562779,-0.9437393,0.8211258,-0.10432403,0.111268796,-0.04458446,-0.04226798
-1.1467476,-1.2217412,1.2608969,-0.36088166,-0.35550335,-0.30233958,-1.1537566,-0.27208126
-0.89781123,-2.6026511,0.75980866,0.10365074,0.13636087,0.080146395,0.35193676,-0.10998891
-1.0261452,-1.710503,1.0246961,-0.032815367,0.11192244,-0.04800256,0.3941593,-0.209389
-1.1183379,-2.6092932,0.73044324,0.098376684,0.11662773,0.06417892,0.3558129,-0.21688065
-1.0543535,-3.3301532,0.77295405,0.079824954,0.08436171,0.093401276,0.3924348,-0.18059637
-1.1966834,-4.143584,0.85960394,0.06329968,0.13225421,0.083599135,0.32619,-0.12522048
-0.6605592,-2.6332898,0.48498195,0.2848145,0.18375959,0.090473026,0.4089656,-0.12088521
0.17564766,1.647011,-0.3169493,-0.3396701,0.23461276,-0.1841981,0.48488587,-0.08365044
-0.34586862,1.94166,0.17208305,-0.24408226,0.29145506,-0.14303212,0.19814952,0.0044430294
-0.7235597,0.18487011,0.80684674,-0.10580111,0.27344558,-0.092321366,0.18204929,-0.1351117
0.63306856,2.4175055,0.5553662,1.7419571,0.09070312,0.032497924,1.0965971,0.03989138
0.62174,2.4549832,0.46580827,1.7346767,0.092445925,0.020619875,1.1159899,0.059010535
0.7189808,2.4073658,0.44891283,1.7354262,0.11476843,0.03234522,1.0540744,0.053718805
0.7585203,2.3371716,-1.5319314,1.8247252,0.1076558,0.08652314,0.76171327,0.08901903
0.6468727,2.6235974,0.40289918,2.3063793,0.9702306,0.29222,1.2862861,-0.009936077
-0.7682187,1.476653,0.38778818,0.7971315,-0.1791892,0.041909985,-0.7239202,-0.021316297
-0.81518793,-1.4309784,0.64861673,0.6069833,0.099544995,0.09721505,-0.31871718,-0.16706707
-1.0391808,-0.866856,0.8978308,-0.42427972,-0.31469744,-0.29179054,-1.2533929,-0.29695278
-1.9588608,0.9867149,0.71494955,-0.79772043,-0.44466525,-0.22136311,-1.7029144,-0.12799402
-0.9233017,-2.8187308,0.99500763,0.08687209,0.08572874,0.11063521,-0.13710989,-0.11945834
-1.2310429,-3.0223575,0.6842953,0.065842144,0.029989773,0.113156594,-0.18099296,-0.20703645
-0.8578595,-2.7997882,1.0624577,0.06245389,0.07878916,0.10490412,-0.1330364,-0.050388616
-0.77145165,-3.2713294,0.6728032,0.24689215,0.1861668,0.10611532,0.46274963,0.00067652506
-1.0118035,-2.641591,0.74269074,0.22291797,0.18319978,0.085253425,1.0189719,-0.009803737
-0.05021007,1.1264249,-0.74011827,-0.2643027,0.2624404,-0.17183712,0.6302246,-0.026400786
-0.27208328,-0.6898784,-0.37000167,-0.12106545,0.18558629,-0.10433748,0.70182085,-0.00014577675
-0.9374056,-1.410307,0.6065469,0.028064393,0.14412604,-0.06938246,0.8382702,-0.20623223
0.3381934,2.3995965,0.5714245,1.7503762,0.104081266,0.030169116,1.341087,0.013148883
1.1179825,2.484849,-1.4303738,1.609185,0.08526135,0.10091118,0.7208357,-0.02526652
0.21098807,1.3230616,-2.5028236,1.4239784,-0.23343453,-0.015057591,1.6713742,-0.088699125
0.02882571,1.1008809,-3.3070815,1.7273288,-0.20011987,-0.035102002,1.4400734,-0.11915095
0.735875,2.7317743,0.5653813,2.353731,0.96754694,0.35901523,1.1955504,0.026921147
-0.9868839,-1.1842791,0.8201659,0.86378545,0.053637143,0.101294555,-0.5871128,0.03404773
0.08180991,1.706856,0.47874397,0.7409353,-0.20029706,0.094416276,-0.4582318,-0.101139344
-0.58975995,1.5576677,0.57478654,0.78227603,-0.23475216,0.08226337,-0.48947483,-0.04891103
-1.4570463,1.3475113,0.5455194,-0.71608603,-0.48232377,-0.22765945,-1.8146296,-0.12597689
-0.6633441,-0.36128017,0.72722775,0.026372109,0.21344,-0.09439611,0.01306818,0.0008415925
-0.76670897,-2.3507168,0.7529993,0.25130522,0.20693693,0.10085049,0.5118552,0.08581757
-0.19799717,0.14183608,-0.88398594,0.0044412003,0.2991257,-0.117969915,0.064669035,-0.13202217
0.2753339,2.247806,0.66226685,1.768293,0.11984402,0.04497935,1.4227811,-0.005061944
0.5278791,2.3250885,-0.9859361,1.6054424,0.21393129,0.041580565,0.37426895,-0.067795046
0.55438924,2.4708943,-0.26799387,1.7929976,0.3374755,-0.031787854,0.5733448,-0.09340016
0.6366508,2.2336557,0.30464292,1.740988,0.26752687,0.003791337,0.7178651,-0.051330946
0.6219583,2.6075485,0.5973104,2.278972,0.92845124,0.32832152,1.440089,0.046007875
-0.9666344,0.41707268,0.73018765,0.9446749,-0.1429212,0.07067871,-0.57059216,0.06450488
-1.4989351,-0.1253002,0.8644005,0.7087546,-0.00569224,0.099190965,-0.5001853,-0.19163065
-1.0435078,-0.78468335,0.8202023,0.86134416,0.052520487,0.103819825,-0.46785858,-0.091358
-1.9298849,1.2728442,0.6193864,-0.7672798,-0.47132194,-0.2189427,-1.8058159,-0.12918927
-0.69426644,-0.4070361,0.75577736,0.046815366,0.23837261,-0.08878605,0.43117037,0.010152662
0.34329122,2.395929,0.59733766,1.7828755,0.10753171,0.034227554,1.413279,-0.0015448084
0.6131778,2.3721025,0.031498708,1.7802899,0.30839676,-0.022454817,0.67815137,-0.044210043
0.5412244,2.1460564,-0.37597632,1.746042,0.25567997,0.004897875,0.6680012,-0.1238981
0.545188,2.3363366,0.032397777,1.7646625,0.3042768,-0.01220922,0.68432945,-0.06535269
0.98095965,2.7634575,0.37207446,2.3933027,0.8741824,0.3416294,1.307905,0.071669735
0.39297232,0.68862116,0.1738072,0.84759945,-0.19883646,0.111547574,-0.42581108,0.104868405
0.018422281,0.43037668,0.7810325,0.9533254,-0.11841732,0.11601353,-0.2763344,-0.041455057
0.30963367,0.17061333,0.7066671,0.89945877,-0.10104285,0.15359007,-0.28294322,0.07589884
-1.5382396,1.331397,0.70811605,-0.716752,-0.48076165,-0.22811568,-1.7994853,-0.11825099
-0.996835,-1.6184748,1.0053165,-0.005106186,0.15268531,-0.027070725,0.41321033,-0.10280973
-1.0985196,-1.117931,1.1752946,0.024948644,0.14137526,-0.022938456,0.42676112,0.01567963
0.19875197,2.1229696,0.6282261,1.7531897,0.17777368,0.060798775,1.3288963,0.03370345
0.3980343,2.1611643,-0.78681797,1.6638039,0.14746301,-0.027097683,0.58491224,-0.10039223
-0.14634869,0.1756187,0.40399677,1.8836033,0.81557286,0.07394069,0.98346114,0.082534045
0.07763332,1.38925,0.26334393,1.9022385,0.32631645,0.045934096,1.0726291,0.026060853
0.7587634,2.7764564,0.6130182,2.3322456,0.9480424,0.36740837,1.2873869,0.095486425
-1.2120987,1.4395813,0.48091978,0.86220074,-0.19264303,0.064147584,-0.8002244,-0.0736836
-0.7138393,0.6921139,0.90199655,0.93799835,-0.13977234,0.12290354,-0.67936164,0.12121969
-0.5523933,1.6717572,0.82448494,0.8613962,-0.23312643,0.08334068,-0.6912794,-0.004068752
-2.2456727,1.1981276,0.5514693,-0.91104823,-0.50483304,-0.22706337,-1.7272741,-0.12852342
-1.8577049,1.2526501,0.56969804,-0.8776687,-0.49889335,-0.22485606,-1.7548755,-0.11966032
-1.3160636,-3.096101,0.8066411,-0.030427482,0.07680279,0.16463435,-0.2968023,-0.06546508
-0.046669193,2.0376575,0.67305344,1.8138275,0.16316448,0.04829443,1.2723558,0.02230281
0.68667555,1.8007324,-0.03388902,1.740692,0.2833399,0.0123360725,0.8028466,-0.012212985
0.59211206,1.5852447,-1.3840624,1.7013777,0.09649832,0.097963564,0.61905664,-0.06850183
-0.20147166,2.053011,0.6224721,1.8883396,0.348702,-0.021475025,1.0166898,0.0011700081
0.9253697,2.5497515,0.47016308,2.2959769,0.94283724,0.3421377,1.3355627,0.094247796
-0.9278646,0.3999767,0.5974041,0.9809376,-0.07525927,0.06616656,-0.59478635,0.07253682
-0.6489071,0.65419275,0.9047267,1.01045,-0.10057277,0.15383421,-0.7171955,0.2137829
-1.0930427,-2.527648,0.8989469,1.1935929,0.21260393,0.07525013,-0.56776106,-0.16692615
-0.19646901,1.4584695,0.10020054,-0.7155491,-0.46430317,-0.22610138,-1.7621295,-0.19197644
-1.2767923,-4.5645723,0.9069494,0.042352572,0.11720717,0.06031413,0.10220427,-0.08909172
0.13776447,2.0922413,0.6010761,1.8100088,0.25635138,0.06992696,1.2107253,0.028530475
0.67986095,1.643498,-2.030673,1.4149306,-0.16006345,-0.06652267,1.5489587,-0.0009836243
0.5365212,2.0097663,-0.800149,1.6219873,0.14376731,0.01977431,0.5461302,-0.12867562
-0.09564537,2.5635593,0.45767495,2.3206213,0.9700449,0.337304,1.38696,0.006284893
-0.711354,1.6436847,0.74726194,0.86789703,-0.2147216,0.08876948,-0.7183553,-0.038775656
-1.1540202,-1.3265142,0.7821862,1.0054612,0.10049154,0.07549855,-0.6481598,-0.04995534
-1.2908089,1.3145974,0.6674392,-0.8222715,-0.4348481,-0.20755148,-1.7459152,-0.12377341
-1.2126247,-3.1556542,0.8452066,0.030671414,0.0522533,0.10161084,-0.057088282,-0.10505443
0.3209349,2.277675,0.42413884,1.760288,0.23466076,0.054618858,1.2545358,-0.035576176
0.30733082,2.3716822,-1.3079163,1.6717304,0.16210717,0.050271843,0.4625038,-0.14660569
0.83728224,2.8038518,0.32882544,2.329367,0.9268915,0.35596478,1.2062896,0.08557871
-0.04319372,1.8911496,0.24792776,0.78851837,-0.16224518,0.049716536,-0.65400493,0.009738177
-1.0693221,-0.8532665,0.9776095,0.93914795,0.07267544,0.13501745,-0.7004433,0.030848263
-0.7229919,1.5191679,0.48964024,0.79860187,-0.25508946,0.107661635,-0.73670846,-0.06979561
-1.3646448,1.3027188,0.8006662,-0.86288494,-0.50427175,-0.23166777,-1.486816,-0.11414135
-1.2791971,-3.0307064,0.70197415,0.048788354,0.10239313,0.103559144,-0.07474056,-0.096457094
0.3604677,1.9877855,0.31719562,1.7532594,0.313114,0.075555824,1.2096273,0.038654216
